eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
CACM01_EVE059	low	16	maybe-viral (11), non-viral (6), retro (2), viral (1)	uncharacterized protein (11), annotated protein of Eukaryota (6), retro (1), reverse transcriptase (1), VDB (1)	gi|323827492|emb|CACM01002835.1|_474-944:+	6.76e-52	53.2	uncharacterized protein n=4 Tax=Morchella sect. Distantes  RepID=UPI001D03CDF3	polyprotein [Verticillium dahliae VdLs.17] acc=AEB91352.1 	NA	Ascomycota
CACM01_EVE060	low	16	maybe-viral (16), non-viral (4)	uncharacterized protein (16), annotated protein of Eukaryota (4)	gi|323829638|emb|CACM01000689.1|_2588-2683:-	2.95e-15	96.8	Homeodomain-like DNA binding domain-containing transcription factor n=2 Tax=Fungi  RepID=A0A162TZ11_PHYB8	NA	NA	unclassified Fungi phylum
CACM01_EVE061	low	16	maybe-viral (16), non-viral (4)	uncharacterized protein (16), annotated protein of Eukaryota (4)	gi|323830002|emb|CACM01000325.1|_12783-12878:+	2.95e-15	96.8	Homeodomain-like DNA binding domain-containing transcription factor n=2 Tax=Fungi  RepID=A0A162TZ11_PHYB8	NA	NA	unclassified Fungi phylum
CACM01_EVE062	low	16	maybe-viral (16), non-viral (4)	uncharacterized protein (16), annotated protein of Eukaryota (4)	gi|323830002|emb|CACM01000325.1|_4478-4573:+	2.95e-15	96.8	Homeodomain-like DNA binding domain-containing transcription factor n=2 Tax=Fungi  RepID=A0A162TZ11_PHYB8	NA	NA	unclassified Fungi phylum
CACM01_EVE063	low	16	maybe-viral (16), non-viral (4)	uncharacterized protein (16), annotated protein of Eukaryota (4)	gi|323830321|emb|CACM01000006.1|_551-646:+	2.95e-15	96.8	Homeodomain-like DNA binding domain-containing transcription factor n=2 Tax=Fungi  RepID=A0A162TZ11_PHYB8	NA	NA	unclassified Fungi phylum
CACM01_EVE064	low	14	maybe-viral (2), non-viral (1)	uncharacterized protein (2), annotated protein of Eukaryota (1)	gi|323818483|emb|CACM01011844.1|_2222-2679:-	2.6099999999999997e-61	66.4	Uncharacterized protein (Fragment) n=1 Tax=Blumeria graminis f. sp. hordei (strain DH14)  RepID=N1J7H2_BLUG1	NA	NA	Ascomycota
CACM01_EVE065	low	14	maybe-viral (10), retro (6), non-viral (4), viral (1)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (4), reverse transcriptase (1), VDB (1)	gi|323822057|emb|CACM01008270.1|_3042-3454:-	6.409999999999999e-37	51.4	uncharacterized protein n=7 Tax=Morchella importuna  RepID=UPI001E8D8CE7	polyprotein [Verticillium dahliae VdLs.17] acc=AEB91352.1 	NA	Ascomycota
CACM01_EVE066	low	14	maybe-viral (9), non-viral (5), retro (5), viral (1)	uncharacterized protein (9), annotated protein of Eukaryota (5), retro (4), reverse transcriptase (1), VDB (1)	gi|323828257|emb|CACM01002070.1|_6681-7103:-	6.29e-43	51.1	uncharacterized protein n=7 Tax=Morchella importuna  RepID=UPI001E8D8CE7	polyprotein [Verticillium dahliae VdLs.17] acc=AEB91352.1 	NA	Ascomycota
CACM01_EVE067	low	13	non-viral (10), viral (2)	annotated protein of Eukaryota (10), UDB Viruses (1), VDB (1)	gi|323802519|emb|CACM01025620.1|_1129-1252:+	2.95e-13	86	NADH-ubiquinone oxidoreductase chain 5 n=4 Tax=leotiomyceta  RepID=C0P1H4_AJECG	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE068	low	13	non-viral (10), viral (2)	annotated protein of Eukaryota (10), UDB Viruses (1), VDB (1)	gi|323806375|emb|CACM01023815.1|_513-636:+	2.95e-13	86	NADH-ubiquinone oxidoreductase chain 5 n=4 Tax=leotiomyceta  RepID=C0P1H4_AJECG	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE069	low	13	non-viral (15), maybe-viral (3), viral (2)	annotated protein of Eukaryota (15), uncharacterized protein (3), UDB Viruses (1), VDB (1)	gi|323821068|emb|CACM01009259.1|_3072-3287:-	2.93e-25	71.4	Uncharacterized protein n=11 Tax=Erysiphaceae  RepID=N1JF04_BLUG1	RNA-dependent RNA polymerase [Sclerotinia sclerotiorum mitovirus 9-U] acc=UCR95337.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Sclerotinia sclerotiorum mitovirus 9-U	Ascomycota
CACM01_EVE070	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323799416|emb|CACM01028698.1|_214-373:-	9.65e-24	96.3	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE071	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323799853|emb|CACM01028261.1|_587-744:+	5.1e-25	98.1	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE072	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323800249|emb|CACM01027865.1|_74-233:-	1.3999999999999999e-24	96.3	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE073	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323801030|emb|CACM01027084.1|_828-985:+	5.1e-25	98.1	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE074	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323801768|emb|CACM01026371.1|_962-1121:-	1.3999999999999999e-24	96.3	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE075	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323801876|emb|CACM01026263.1|_945-1104:+	9.65e-24	96.3	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE076	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323802783|emb|CACM01025356.1|_3310-3469:-	1.3999999999999999e-24	96.3	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE077	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323806379|emb|CACM01023811.1|_1258-1416:+	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE078	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323808409|emb|CACM01021781.1|_971-1129:+	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE079	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323816909|emb|CACM01013336.1|_272-432:+	9.119999999999999e-23	94.5	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE080	low	12	maybe-viral (11), non-viral (7), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (7), retro (2)	gi|323822068|emb|CACM01008259.1|_4285-4755:+	1.8799999999999996e-55	57	uncharacterized protein n=2 Tax=Morchella importuna  RepID=UPI001E8E0526	NA	NA	Ascomycota
CACM01_EVE081	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323829572|emb|CACM01000755.1|_854-1012:-	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE082	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323829991|emb|CACM01000336.1|_1681-1839:-	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE083	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323830240|emb|CACM01000087.1|_1348-1506:+	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE084	low	12	non-viral (18), viral (2)	annotated protein of Eukaryota (17), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323830290|emb|CACM01000037.1|_273-431:+	4.14e-27	100	LAGLIDADG endonuclease domain-containing protein n=1 Tax=Erysiphe pisi  RepID=A0A7U1GG81_ERYPI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE085	low	11	non-viral (14), viral (2)	annotated protein of Eukaryota (14), UDB Viruses (1), VDB (1)	gi|323800145|emb|CACM01027969.1|_315-436:+	1.11e-13	88.4	NADH-ubiquinone oxidoreductase chain 5 n=4 Tax=leotiomyceta  RepID=C0P1H4_AJECG	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE086	low	11	non-viral (19), viral (2)	annotated protein of Eukaryota (18), annotated protein of Bacteria (1), UDB Viruses (1), VDB (1)	gi|323802060|emb|CACM01026079.1|_1327-1446:+	7.19e-20	100	Intron-encoded RNA maturase bI4 n=1 Tax=Erysiphe neolycopersici  RepID=A0A420HUR1_9PEZI	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE087	low	11	non-viral (8), maybe-viral (6), retro (5), viral (1)	annotated protein of Eukaryota (8), retro (5), uncharacterized protein (5), polyprotein protein (1), VDB (1)	gi|323810153|emb|CACM01020037.1|_176-631:-	3.1499999999999994e-96	90.8	Integrase zinc-binding domain-containing protein n=6 Tax=Pisum sativum  RepID=A0A9D5B864_PEA	gag/pol polyprotein [Pisum sativum] acc=AAQ82037.1 	NA	Streptophyta
CACM01_EVE088	low	11	maybe-viral (11), non-viral (5), retro (4)	uncharacterized protein (11), annotated protein of Eukaryota (5), retro (4)	gi|323812923|emb|CACM01017316.1|_1939-2364:-	6.7099999999999995e-43	53.2	uncharacterized protein n=2 Tax=Morchella importuna  RepID=UPI001E8E0526	NA	NA	Ascomycota
CACM01_EVE089	low	11	non-viral (14), viral (2)	annotated protein of Eukaryota (14), UDB Viruses (1), VDB (1)	gi|323817781|emb|CACM01012546.1|_2388-2509:+	1.11e-13	88.4	NADH-ubiquinone oxidoreductase chain 5 n=4 Tax=leotiomyceta  RepID=C0P1H4_AJECG	hypothetical protein [Mitovirus sp.] acc=QDH86957.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Mitovirus;s__Mitovirus sp.	Ascomycota
CACM01_EVE090	low	11	maybe-viral (11), non-viral (5), retro (4)	uncharacterized protein (11), annotated protein of Eukaryota (5), retro (3), reverse transcriptase (1)	gi|323829768|emb|CACM01000559.1|_3670-4092:-	2.5e-46	55.3	uncharacterized protein n=2 Tax=Morchella importuna  RepID=UPI001E8E0526	NA	NA	Ascomycota
