ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_10	AXCN01000932.1	4162	5061	899	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_AXCN01000932.1_4174_4428(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-296	1.3e-154	2	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-296	1.3e-154	2	yes	NA	NA	NA	NA
NIRVS_11	AXCN01001110.1	161399	161629	230	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01001110.1_161411_161629(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:53-127	7.6e-32	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:53-127	7.6e-32	1	yes	NA	NA	NA	NA
NIRVS_12	AXCN01001327.1	51677	52051	374	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_AXCN01001327.1_51677_52051(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049285055.1_ADP-ribose glycohydrolase OARD1-like [Anopheles funestus]:63-185	7.5e-53	1	XP_049285055.1_ADP-ribose glycohydrolase OARD1-like [Anopheles funestus]:63-185	7.5e-53	1	yes	NA	NA	NA	NA
NIRVS_13	AXCN01001328.1	37521	37919	398	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01001328.1_37623_37919(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAI2722367.1_unnamed protein product, partial [Schistosoma spindale]:27-143	2.9e-47	1	XP_061817934.1_polyubiquitin-C isoform X2 [Nerophis lumbriciformis]:18-139	1.5e-46	2	yes	NA	NA	NA	NA
NIRVS_14	AXCN01001329.1	2	280	278	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01001329.1_8_232(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_016089979.1_PREDICTED: polyubiquitin-like isoform X2 [Sinocyclocheilus grahami]:1-94	2.6e-34	1	XP_044993566.1_ubiquitin-40S ribosomal protein S27a-like [Jaculus jaculus]:1-87	7.5e-34	1	yes	NA	NA	NA	NA
NIRVS_15	AXCN01001585.1	959	1078	119	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01001585.1_959_1078(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-48	5.3e-13	13	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-48	5.3e-13	9	yes	NA	NA	NA	NA
NIRVS_16	AXCN01001585.1	1164	1304	140	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01001585.1_1164_1304(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-91	2.5e-14	15	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-91	2.5e-14	11	yes	NA	NA	NA	NA
NIRVS_17	AXCN01001769.1	2833	4204	1371	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01001769.1_3481_3035(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF4099104.1_unnamed protein product [Rotaria socialis]:448-829	2.1e-124	1	CAI9719839.1_polyubiquitin-C isoform X1 [Octopus vulgaris]:10-389	2.7e-124	1	yes	NA	NA	NA	NA
NIRVS_18	AXCN01001769.1	5753	5968	215	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_AXCN01001769.1_5968_5765(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	AFK73707.1_ubiquitin [Ostrea edulis]:85-153	1.9e-29	25	AFK73707.1_ubiquitin [Ostrea edulis]:85-153	1.9e-29	10	yes	NA	NA	NA	NA
NIRVS_19	AXCN01001821.1	74410	74694	284	AAG13373.1_acc|GENBANK|AAG13373.1|GENBANK|AF268180|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01001821.1_74551_74694(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040219025.2_uncharacterized protein LOC120947617 [Anopheles coluzzii]:879-949	1.5e-21	15	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:870-940	1.5e-21	1	yes	NA	NA	NA	NA
NIRVS_2	AXCN01000321.1	363736	364707	971	YP_008992092.1_acc|REFSEQ|YP_008992092.1|REFSEQ|NC_023176|polyprotein_[Porcine_pestivirus_isolate_Bungowannah]_taxid=412969_AXCN01000321.1_363736_364668(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:496-818	2.2e-181	1	XP_049283945.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles funestus]:496-818	2.2e-181	1	yes	NA	NA	NA	NA
NIRVS_20	AXCN01001821.1	74748	74915	167	AAG13373.1_acc|GENBANK|AAG13373.1|GENBANK|AF268180|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01001821.1_74748_74915(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680463.1_uncharacterized protein LOC128731373 [Anopheles nili]:932-984	1.2e-23	6	XP_019554971.2_dnaJ homolog dnj-5-like [Aedes albopictus]:868-920	3.6e-23	3	yes	NA	NA	NA	NA
NIRVS_21	AXCN01001834.1	24560	24814	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01001834.1_24814_24560(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:1-84	4.6e-38	1	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:1-84	4.6e-38	1	yes	NA	NA	NA	NA
NIRVS_3	AXCN01000353.1	7089	8261	1172	AID49629.1_acc|GENBANK|AID49629.1|NEIGHBOR|KJ627180|polyprotein_[Bovine_viral_diarrhea_virus_3]_taxid=381707_AXCN01000353.1_8261_7089(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040168637.1_ATP-dependent DNA/RNA helicase DHX36 [Anopheles arabiensis]:277-662	2.3e-180	1	XP_040168637.1_ATP-dependent DNA/RNA helicase DHX36 [Anopheles arabiensis]:277-662	2.3e-180	1	yes	NA	NA	NA	NA
NIRVS_4	AXCN01000495.1	201442	201811	369	AAD44040.1_acc|GENBANK|AAD44040.1|GENBANK|AF104023|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01000495.1_201472_201636(+)	27	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	3DBL_I_Chain I, NEDD8 [Homo sapiens] >3DBL_J Chain J, NEDD8 [Homo sapiens] >3DBL_K Chain K, NEDD8 [Homo sapiens] >3DBL_L Chain L, NEDD8 [Homo sapiens]:1-62	3.6e-15	2	3DBL_I_Chain I, NEDD8 [Homo sapiens] >3DBL_J Chain J, NEDD8 [Homo sapiens] >3DBL_K Chain K, NEDD8 [Homo sapiens] >3DBL_L Chain L, NEDD8 [Homo sapiens]:1-62	3.6e-15	2	yes	NA	NA	NA	NA
NIRVS_5	AXCN01000497.1	109646	110044	398	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01000497.1_109661_110044(+)	25	1	0.04	AAD44039.1_polyprotein, partial 	Bovine viral diarrhea virus 2	2.6e-35	1	3	76.9	86.7	56	171	228	54315	AAD44039.1	XP_056264968.1_polyubiquitin-B isoform X2 [Pseudoliparis swirei]:510-608	8.8e-36	3	XP_056264968.1_polyubiquitin-B isoform X2 [Pseudoliparis swirei]:510-608	8.8e-36	3	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_6	AXCN01000608.1	87604	88593	989	AAN78117.1_acc|GENBANK|AAN78117.1|GENBANK|AY149216|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01000608.1_88593_87604(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:113-441	2.7e-182	4	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:113-441	2.7e-182	3	yes	NA	NA	NA	NA
NIRVS_7	AXCN01000706.1	224883	225143	260	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01000706.1_225143_224883(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-116	3.5e-41	13	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-116	3.5e-41	11	yes	NA	NA	NA	NA
NIRVS_8	AXCN01000932.1	3	140	137	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCN01000932.1_134_3(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_062289582.1_polyubiquitin-B [Scomber scombrus]:554-598	1.1e-14	25	XP_062289582.1_polyubiquitin-B [Scomber scombrus]:554-598	1.1e-14	22	yes	NA	NA	NA	NA
NIRVS_9	AXCN01000932.1	2054	2764	710	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCN01000932.1_2740_2258(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041764653.1_polyubiquitin-B-like [Anopheles merus] >EAA01176.4 AGAP001970-PA [Anopheles gambiae str. PEST]:1-228	2.2e-114	2	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-259	2.2e-114	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	ALPR02000154.1	31376	31697	321	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02000154.1_31622_31527(-)	50	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:331-384	8e-19	1	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:331-384	8e-19	1	yes	NA	NA	NA	NA
NIRVS_10	ALPR02002405.1	64976	65674	698	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02002405.1_65203_64976(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	GFY57852.1_polyubiquitin-A [Trichonephila inaurata madagascariensis]:59-290	1.9e-121	3	GFY57852.1_polyubiquitin-A [Trichonephila inaurata madagascariensis]:59-290	1.9e-121	3	yes	NA	NA	NA	NA
NIRVS_11	ALPR02002405.1	108265	108681	416	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_ALPR02002405.1_108636_108289(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:49-186	1e-71	1	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:49-186	1e-71	1	yes	NA	NA	NA	NA
NIRVS_12	ALPR02002899.1	6151	7128	977	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_ALPR02002899.1_6157_7128(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:494-818	4.1e-183	1	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:494-818	4.1e-183	1	yes	NA	NA	NA	NA
NIRVS_13	ALPR02003483.1	5100	6122	1022	AFL55643.1_acc|GENBANK|AFL55643.1|NEIGHBOR|JQ799141|truncated_polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02003483.1_5133_6122(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:99-438	1.6e-190	1	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:99-438	1.6e-190	1	yes	NA	NA	NA	NA
NIRVS_14	ALPR02004866.1	86762	87001	239	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ALPR02004866.1_86998_86771(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF3709546.1_unnamed protein product [Rotaria sp. Silwood1] >CAF4998954.1 unnamed protein product [Rotaria sp. Silwood1]:229-306	8.5e-34	2	XP_023016885.1_polyubiquitin-B [Leptinotarsa decemlineata] >XP_023016886.1 polyubiquitin-B [Leptinotarsa decemlineata]:229-306	1.1e-33	1	yes	NA	NA	NA	NA
NIRVS_15	ALPR02004868.1	26485	26790	305	AAK69179.1_acc|GENBANK|AAK69179.1|GENBANK|AF321454|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02004868.1_26790_26485(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:6-112	1.7e-26	1	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:6-112	1.7e-26	1	yes	NA	NA	NA	NA
NIRVS_16	ALPR02005838.1	28023	28370	347	AAO86641.1_acc|GENBANK|AAO86641.1|GENBANK|AH012705|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02005838.1_28023_28370(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058812424.1_uncharacterized protein LOC131676979 [Topomyia yanbarensis] >XP_058812425.1 uncharacterized protein LOC131676979 [Topomyia yanbarensis]:776-863	2.3e-40	1	XP_055551799.1_dnaJ homolog dnj-5 [Wyeomyia smithii]:762-849	5.2e-40	1	yes	NA	NA	NA	NA
NIRVS_2	ALPR02000154.1	33242	33931	689	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_ALPR02000154.1_33665_33928(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:2-230	5.5e-118	1	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:2-230	5.5e-118	1	yes	NA	NA	NA	NA
NIRVS_3	ALPR02000154.1	35641	36339	698	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ALPR02000154.1_35710_36327(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_025833759.1_polyubiquitin-C [Agrilus planipennis]:229-460	7e-121	2	XP_025833759.1_polyubiquitin-C [Agrilus planipennis]:229-460	7e-121	2	yes	NA	NA	NA	NA
NIRVS_4	ALPR02000905.1	10863	11000	137	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02000905.1_10863_11000(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035904197.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles stephensi]:11-55	4.5e-16	2	XP_035904197.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles stephensi]:11-55	4.5e-16	2	yes	NA	NA	NA	NA
NIRVS_5	ALPR02000905.1	11059	11232	173	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02000905.1_11059_11232(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAH2267904.1_jg8276, partial [Pararge aegeria aegeria]:15-65	2.8e-15	1	CAH2267904.1_jg8276, partial [Pararge aegeria aegeria]:15-65	2.8e-15	1	yes	NA	NA	NA	NA
NIRVS_6	ALPR02001080.1	12363	12662	299	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ALPR02001080.1_12614_12363(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:1-97	7.8e-45	1	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:1-97	7.8e-45	1	yes	NA	NA	NA	NA
NIRVS_7	ALPR02001596.1	11702	12163	461	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_ALPR02001596.1_12163_11702(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035907814.1_ATP-dependent RNA helicase DHX33 [Anopheles stephensi]:40-191	1.5e-74	1	XP_035907814.1_ATP-dependent RNA helicase DHX33 [Anopheles stephensi]:40-191	1.5e-74	1	yes	NA	NA	NA	NA
NIRVS_8	ALPR02001775.1	44688	44942	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02001775.1_44942_44688(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-84	7.1e-39	2	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-84	7.1e-39	1	yes	NA	NA	NA	NA
NIRVS_9	ALPR02001801.1	26070	26336	266	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ALPR02001801.1_26070_26336(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040152014.1_gamma-aminobutyric acid receptor-associated protein [Anopheles arabiensis] >XP_040228950.1 gamma-aminobutyric acid receptor-associated protein [Anopheles coluzzii] >XP_312238.3 gamma-aminobutyric acid receptor-associated protein [Anopheles gambiae] >EAA44892.3 AGAP002685-PA [Anopheles gambiae str. PEST]:29-116	3.6e-41	13	XP_052867451.1_gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii] >XP_052868731.1 gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii]:29-116	3.6e-41	11	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	ADMH02000297.1	3793	4827	1034	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_ADMH02000297.1_4827_3793(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN67065.1_pre-mRNA splicing factor ATP-dependent RNA helicase PRP16 [Anopheles darlingi]:469-812	3.9e-192	1	ETN67065.1_pre-mRNA splicing factor ATP-dependent RNA helicase PRP16 [Anopheles darlingi]:469-812	3.9e-192	1	yes	NA	NA	NA	NA
NIRVS_10	ADMH02001611.1	155309	155572	263	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02001611.1_155554_155309(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049534135.1_polyubiquitin-like [Anopheles darlingi]:304-382	5.5e-34	2	XP_049534135.1_polyubiquitin-like [Anopheles darlingi]:304-382	5.5e-34	2	yes	NA	NA	NA	NA
NIRVS_11	ADMH02001611.1	157073	157603	530	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02001611.1_157124_157600(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN61807.1_ubiquitin [Anopheles darlingi]:1-153	5.2e-76	2	ETN61807.1_ubiquitin [Anopheles darlingi]:1-153	5.2e-76	1	yes	NA	NA	NA	NA
NIRVS_12	ADMH02001611.1	159096	159575	479	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02001611.1_159117_159575(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KYO39601.1_scavenger receptor class B member 1 isoform B [Alligator mississippiensis]:37-193	8.6e-78	2	KYO39601.1_scavenger receptor class B member 1 isoform B [Alligator mississippiensis]:37-193	8.6e-78	2	yes	NA	NA	NA	NA
NIRVS_13	ADMH02001908.1	67474	68637	1163	AHW57610.1_acc|GENBANK|AHW57610.1|GENBANK|KJ660072|polyprotein_[Pestivirus_PG-2]_taxid=219447_ADMH02001908.1_67474_68637(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049543190.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles darlingi] >ETN60552.1 ATP-dependent RNA helicase [Anopheles darlingi]:111-497	4.6e-218	2	XP_049543190.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles darlingi] >ETN60552.1 ATP-dependent RNA helicase [Anopheles darlingi]:111-497	4.6e-218	2	yes	NA	NA	NA	NA
NIRVS_14	ADMH02002037.1	58238	58768	530	QTJ63645.1_acc|GENBANK|QTJ63645.1|GENBANK|MW208802|NS3_[Hemipteran_jingmen-related_virus]_taxid=2822571_ADMH02002037.1_58238_58768(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN59821.1_ATP-dependent RNA helicase A [Anopheles darlingi]:509-684	5.6e-94	2	ETN59821.1_ATP-dependent RNA helicase A [Anopheles darlingi]:509-684	5.6e-94	2	yes	NA	NA	NA	NA
NIRVS_15	ADMH02002093.1	436779	437048	269	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02002093.1_437048_436779(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:7-106	1.4e-24	1	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:7-106	1.4e-24	1	yes	NA	NA	NA	NA
NIRVS_16	ADMH02002099.1	68448	68714	266	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ADMH02002099.1_68705_68451(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NXJ48096.1_UBIQP protein [Spizaetus tyrannus]:1-82	3.2e-34	1	NXJ48096.1_UBIQP protein [Spizaetus tyrannus]:1-82	3.2e-34	1	yes	NA	NA	NA	NA
NIRVS_17	ADMH02002110.1	359669	359974	305	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ADMH02002110.1_359887_359669(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	GFY57852.1_polyubiquitin-A [Trichonephila inaurata madagascariensis]:40-131	1.9e-30	2	GFY57852.1_polyubiquitin-A [Trichonephila inaurata madagascariensis]:40-131	1.9e-30	1	yes	NA	NA	NA	NA
