eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ABXC01_EVE617	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01001947.1_336397-336882:-	8.78e-80	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE618	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01001957.1_264313-264798:+	4.6499999999999997e-82	82.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE619	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002018.1_7585-8070:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE620	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01002036.1_192248-192733:+	6.59e-82	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE621	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002037.1_312992-313477:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE622	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01002041.1_464173-464658:-	3.3300000000000002e-77	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE623	low	33	maybe-viral (7), viral (6), non-viral (5), retro (4)	VDB (6), uncharacterized protein (5), annotated protein of Eukaryota (4), retro (3), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01002041.1_6845-7330:+	2.5100000000000002e-79	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE624	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01002049.1_54433-54918:-	1.17e-77	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE625	low	33	maybe-viral (10), viral (5), non-viral (4), retro (2)	uncharacterized protein (9), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (1), retro (1), transposase (1)	ABXC01002051.1_10487-10846:-	6.68e-70	85.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE626	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	annotated protein of Eukaryota (5), uncharacterized protein (5), VDB (5), polyprotein protein (3), retro (1), transposase (1)	ABXC01002053.1_46117-46601:+	9.55e-84	86.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE627	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002290.1_3770-4255:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE628	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002306.1_294073-294558:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE629	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002539.1_30358-30843:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE630	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002565.1_173086-173571:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE631	low	33	maybe-viral (10), viral (5), non-viral (4), retro (2)	uncharacterized protein (8), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01002569.1_94783-95268:+	1.2500000000000001e-79	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE632	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01002584.1_117717-118202:-	2.67e-81	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE633	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002624.1_267738-268223:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE634	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01002632.1_669087-669572:+	6.59e-82	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE635	low	33	maybe-viral (12), viral (5), non-viral (3), retro (2)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002659.1_245049-245417:-	1.07e-69	83.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE636	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01002663.1_151214-151690:+	5.16e-78	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE637	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002690.1_82795-83280:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE638	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1), transposase (1)	ABXC01002695.1_189908-190393:-	2.35e-77	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE639	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002695.1_505625-506110:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE640	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of unclassified cellular organisms superkingdom (3), annotated protein of Eukaryota (2), polyprotein protein (2), retro (1), transposase (1)	ABXC01002695.1_565464-565949:-	2.0600000000000003e-73	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE641	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002704.1_128813-129298:-	1.26e-74	77.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE642	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01002811.1_54716-55201:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE643	low	33	maybe-viral (11), viral (5), non-viral (3), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01003308.1_74350-74718:+	1.32e-70	82.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE644	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01003317.1_153912-154397:+	3.5500000000000006e-79	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE645	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01003319.1_205469-205954:+	6.59e-82	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE646	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01003321.1_108827-109312:-	9.349999999999999e-82	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE647	low	33	maybe-viral (10), viral (5), non-viral (3), retro (3)	uncharacterized protein (8), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), transposase (1)	ABXC01003329.1_222740-223225:+	1.84e-86	86.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE648	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01003329.1_276775-277260:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE649	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01003338.1_404510-404995:+	1.17e-77	78.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE650	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01003338.1_695534-696019:-	1.2500000000000001e-79	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE651	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (4), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1), retro (1), transposase (1)	ABXC01003350.1_288017-288502:-	1.66e-77	78.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE652	low	33	maybe-viral (12), viral (5), non-viral (3), retro (2)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01003369.1_238752-239120:-	7.000000000000001e-73	85.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE653	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (2), retro (2), transposase (1)	ABXC01003371.1_94699-95184:-	6.06e-85	86	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE654	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01003462.1_109793-110278:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE655	low	33	maybe-viral (8), viral (5), retro (4), non-viral (3)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), retro (3), polyprotein protein (1), transposase (1)	ABXC01003531.1_17494-17978:-	1.3e-76	81.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE656	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01003880.1_25580-26065:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE657	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01003916.1_52127-52612:-	2.17e-80	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE658	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01003919.1_274572-275057:-	9.349999999999999e-82	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE659	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01003920.1_4046-4531:-	2.0600000000000003e-73	74.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE660	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01003922.1_40985-41470:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE661	low	33	maybe-viral (8), viral (5), retro (4), non-viral (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), retro (3), polyprotein protein (2), transposase (1)	ABXC01003929.1_114261-114746:-	1.33e-81	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE662	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01003934.1_105087-105572:-	1.53e-80	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE663	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01003945.1_95374-95859:-	1.08e-80	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE664	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01003952.1_34169-34654:+	2.3099999999999998e-82	82.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE665	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01004080.1_43606-44091:+	6.19e-80	80.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE666	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (2), transposase (1)	ABXC01004085.1_1843-2328:-	1.33e-81	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE667	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1), transposase (1)	ABXC01004114.1_139217-139702:-	5.45e-76	78.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE668	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01004120.1_384175-384660:+	8.1e-83	83.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE669	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (5), polyprotein protein (2), retro (1), transposase (1)	ABXC01004123.1_187945-188430:+	2.5100000000000002e-79	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE670	low	33	maybe-viral (10), viral (5), non-viral (3), retro (3)	uncharacterized protein (9), VDB (5), annotated protein of Eukaryota (3), retro (2), polyprotein protein (1), transposase (1)	ABXC01004125.1_53156-53641:-	1.26e-74	74.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE671	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004126.1_209134-209619:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE672	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004129.1_424857-425342:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE673	low	33	maybe-viral (10), viral (5), non-viral (4), retro (2)	uncharacterized protein (8), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), retro (1), transposase (1)	ABXC01004159.1_518473-518958:+	1.08e-80	81.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE674	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01004165.1_401423-401908:-	7.150000000000001e-79	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE675	low	33	maybe-viral (8), viral (5), non-viral (4), retro (3)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01004169.1_213089-213574:-	1.91e-76	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE676	low	33	maybe-viral (10), viral (5), non-viral (3), retro (3)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), retro (2), transposase (1)	ABXC01004173.1_176622-177107:+	7.229999999999999e-74	74.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE677	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004175.1_161189-161674:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE678	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004176.1_172917-173402:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE679	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004215.1_53105-53590:+	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE680	low	33	maybe-viral (13), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1), transposase (1)	ABXC01004629.1_49014-49499:+	6.7000000000000005e-77	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE681	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), annotated protein of unclassified cellular organisms superkingdom (2), polyprotein protein (2), retro (1), transposase (1)	ABXC01004649.1_71667-72131:+	1.3499999999999999e-74	80.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE682	low	33	maybe-viral (12), viral (5), retro (3), non-viral (2)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), retro (2), transposase (1)	ABXC01004655.1_898-1383:-	4.1e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE683	low	33	maybe-viral (10), viral (5), non-viral (4), retro (2)	uncharacterized protein (8), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01004674.1_95394-95879:+	9.5e-77	78.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE684	low	33	maybe-viral (8), non-viral (5), viral (5), retro (2)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), retro (1), transposase (1)	ABXC01004713.1_357090-357575:-	4.1e-78	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
