eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ACYM01_EVE142	high	38	maybe-viral (9), viral (6), non-viral (5)	uncharacterized protein (6), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01029070.1_24915-25244:+	7.42e-16	44.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE143	high	38	maybe-viral (9), viral (6), non-viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01030500.1_332-787:+	3.3699999999999998e-34	41.4	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE144	high	38	maybe-viral (9), viral (6), non-viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01046342.1_2026-2358:-	1.13e-14	38.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE145	high	38	maybe-viral (9), viral (6), non-viral (5)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (1)	ACYM01066181.1_29274-29618:+	1.6999999999999998e-31	49.1	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE146	high	38	maybe-viral (9), viral (6), non-viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01069570.1_1668-2108:-	3.5199999999999995e-32	39.7	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE147	high	38	maybe-viral (10), viral (6), non-viral (5)	uncharacterized protein (7), annotated protein of Eukaryota (4), VDB (4), polyprotein protein (3), UDB Viruses (2), annotated protein of unclassified root superkingdom (1)	ACYM01094584.1_216-617:-	3.36e-28	47	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE148	high	37	maybe-viral (10), viral (6), non-viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01003293.1_2493-2822:+	8.66e-19	43	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE149	high	37	maybe-viral (11), viral (6), non-viral (4)	uncharacterized protein (9), VDB (4), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01022526.1_436-878:+	1.4900000000000002e-27	40.2	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE150	high	37	maybe-viral (10), viral (6), non-viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01030503.1_1523-1939:-	2.94e-31	43.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE151	high	37	maybe-viral (9), viral (6), non-viral (5), retro (1)	uncharacterized protein (6), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2), reverse transcriptase (1)	ACYM01044293.1_6381-6710:+	9.25e-18	41.9	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE152	high	37	maybe-viral (10), viral (6), non-viral (5)	uncharacterized protein (10), VDB (4), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01107289.1_7021-7275:+	8.67e-20	48.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE153	high	37	maybe-viral (9), non-viral (6), viral (6)	uncharacterized protein (6), annotated protein of Eukaryota (4), VDB (4), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01132086.1_1639-1935:-	1.43e-12	32.6	Uncharacterized protein n=1 Tax=Solanum commersonii  RepID=A0A9J5W1M9_SOLCO	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE154	high	37	maybe-viral (10), viral (6), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (1)	ACYM01132245.1_1554-1934:+	4.93e-25	41.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE155	high	35	maybe-viral (10), non-viral (5), viral (5)	uncharacterized protein (8), annotated protein of Eukaryota (3), VDB (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01031980.1_459-938:-	1.18e-27	37.1	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE156	high	35	maybe-viral (10), non-viral (5), viral (5)	uncharacterized protein (8), annotated protein of Eukaryota (3), VDB (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01055947.1_535-1005:-	5.69e-34	43.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	P3a n=1 Tax=Jujube mosaic-associated virus  RepID=A0A221C9G3_9VIRU	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tesselloziziphi	Streptophyta
ACYM01_EVE157	high	35	maybe-viral (11), viral (5), non-viral (4)	uncharacterized protein (9), VDB (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01069650.1_9683-10138:+	1.78e-27	42.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE158	high	35	maybe-viral (4), non-viral (2), viral (2)	uncharacterized protein (4), annotated protein of Eukaryota (2), UDB Viruses (1), VDB (1)	ACYM01073208.1_115-479:-	2.81e-9	74.3	Uncharacterized protein n=1 Tax=Pyrus ussuriensis x Pyrus communis  RepID=A0A5N5HDW3_9ROSA	Overlapping protein/movement protein [Kennedya yellow mosaic virus] acc=NP_044327.1 	k__Viruses;K__Orthornavirae;p__Kitrinoviricota;c__Alsuviricetes;o__Tymovirales;f__Tymoviridae;g__Tymovirus;s__Tymovirus kennedyae	Arthropoda
ACYM01_EVE159	high	35	maybe-viral (10), non-viral (5), viral (5)	uncharacterized protein (7), annotated protein of Eukaryota (3), polyprotein protein (3), VDB (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01132814.1_6544-6999:-	9.32e-31	41	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE160	high	34	maybe-viral (10), viral (5), non-viral (4), retro (1)	uncharacterized protein (9), VDB (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), UDB Viruses (2), polyprotein protein (1), reverse transcriptase (1)	ACYM01033501.1_457-840:-	5.92e-19	43.4	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE161	high	34	maybe-viral (9), non-viral (6), viral (5)	uncharacterized protein (7), annotated protein of Eukaryota (4), VDB (4), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (1)	ACYM01033708.1_14400-14855:-	1.89e-33	41.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE162	high	34	maybe-viral (10), non-viral (5), viral (5)	uncharacterized protein (8), annotated protein of Eukaryota (3), VDB (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01040664.1_436-891:-	4.09e-29	45	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE163	high	34	maybe-viral (10), non-viral (5), viral (5)	uncharacterized protein (7), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (1)	ACYM01045969.1_3167-3584:-	2.3199999999999997e-30	47.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE164	high	34	maybe-viral (9), non-viral (6), viral (5)	uncharacterized protein (6), annotated protein of Eukaryota (4), VDB (4), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (1)	ACYM01075771.1_54-470:-	5.67e-28	44.2	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE165	high	33	maybe-viral (11), non-viral (6), viral (6), retro (2)	uncharacterized protein (11), VDB (6), annotated protein of Eukaryota (5), reverse transcriptase (2), annotated protein of unclassified root superkingdom (1)	ACYM01049619.1_3605-3910:-	7.169999999999999e-32	89.6	Uncharacterized protein n=1 Tax=Cannabis sativa  RepID=A0A7J6DWA0_CANSA	RNA-dependent RNA polymerase [Dahlia pinnata mitovirus 1] acc=YP_010798878.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__Duamitovirus;s__Duamitovirus dapi1	Streptophyta
ACYM01_EVE166	high	33	maybe-viral (9), non-viral (6), viral (5)	uncharacterized protein (7), annotated protein of Eukaryota (4), VDB (4), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (1)	ACYM01056883.1_4572-4952:-	2.49e-25	45	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE167	high	31	maybe-viral (11), non-viral (5), viral (4)	uncharacterized protein (9), annotated protein of Eukaryota (3), VDB (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (1)	ACYM01008360.1_1085-1534:+	7.57e-29	41	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE168	low	31	maybe-viral (14), viral (4), retro (2), non-viral (1)	uncharacterized protein (14), VDB (4), annotated protein of Eukaryota (1), retro (1), reverse transcriptase (1)	ACYM01031795.1_3907-4359:-	1.52e-76	76.8	uncharacterized protein LOC108170821 n=2 Tax=Malus  RepID=UPI0010AB228F	integrase [Populus trichocarpa] acc=ABG37656.1 	NA	Streptophyta
ACYM01_EVE169	low	27	maybe-viral (12), non-viral (5), viral (3)	uncharacterized protein (10), annotated protein of Eukaryota (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), VDB (2), UDB Viruses (1)	ACYM01040670.1_4059-4346:+	6.58e-15	45.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE170	low	25	maybe-viral (17), retro (2), viral (2)	uncharacterized protein (17), retro (2), VDB (2)	ACYM01072003.1_21022-21438:+	3.04e-78	87.7	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE171	low	24	maybe-viral (17), retro (2), viral (2), non-viral (1)	uncharacterized protein (17), retro (2), VDB (2), annotated protein of Eukaryota (1)	ACYM01091813.1_606-1019:+	4.16e-77	84.8	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE172	low	23	non-viral (2), maybe-viral (1), retro (1), viral (1)	annotated protein of Eukaryota (2), reverse transcriptase (1), uncharacterized protein (1), VDB (1)	ACYM01064606.1_44-328:+	2.52e-6	37.8	uncharacterized protein LOC103329135 n=1 Tax=Prunus mume  RepID=UPI00046DE20B	replicase [Insect-associated tymovirus 2] acc=QHB15485.1 	k__Viruses;K__Orthornavirae;p__Kitrinoviricota;c__Alsuviricetes;o__Tymovirales;f__unclassified Tymovirales family;g__unclassified Tymovirales genus;s__Insect-associated tymovirus 2	Streptophyta
ACYM01_EVE173	low	22	maybe-viral (17), retro (2), viral (1)	uncharacterized protein (17), retro (2), VDB (1)	ACYM01037706.1_2339-2752:+	4.3e-75	83.3	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Glycine max] acc=AHN65359.1 	NA	Streptophyta
ACYM01_EVE174	low	22	maybe-viral (5), non-viral (2), viral (1)	uncharacterized protein (5), annotated protein of Eukaryota (2), VDB (1)	ACYM01058126.1_7442-8120:-	1.2200000000000001e-58	58.7	Maturase K n=1 Tax=Rhamnella rubrinervis  RepID=A0A8K0HGY5_9ROSA	putative RNA-dependent RNA polymerase [Mitoviridae sp.] acc=UJQ92583.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Streptophyta
ACYM01_EVE175	low	22	maybe-viral (17), non-viral (2), viral (1)	uncharacterized protein (17), annotated protein of Eukaryota (2), VDB (1)	ACYM01081795.1_1334-1579:+	1.39e-28	63	RNA-directed DNA polymerase n=7 Tax=rosids  RepID=A0A438HMZ7_VITVI	gag-pol [Camellia sinensis] acc=AIG55302.1 	NA	Streptophyta
ACYM01_EVE176	low	22	maybe-viral (17), retro (2), viral (1)	uncharacterized protein (17), retro (2), VDB (1)	ACYM01134535.1_4672-5085:-	4.3e-75	83.3	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Glycine max] acc=AHN65359.1 	NA	Streptophyta
ACYM01_EVE177	low	21	maybe-viral (17), retro (2), non-viral (1), viral (1)	uncharacterized protein (17), retro (2), annotated protein of Eukaryota (1), VDB (1)	ACYM01043190.1_931-1344:-	1.59e-75	84.1	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Glycine max] acc=AHN65359.1 	NA	Streptophyta
ACYM01_EVE178	low	21	maybe-viral (16), retro (2), non-viral (1), viral (1)	uncharacterized protein (16), retro (2), annotated protein of Eukaryota (1), VDB (1)	ACYM01053243.1_19904-20317:-	3.32e-78	84.1	uncharacterized protein LOC108170821 n=2 Tax=Malus  RepID=UPI0010AB228F	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE179	low	21	maybe-viral (17), retro (2), non-viral (1), viral (1)	uncharacterized protein (17), retro (2), annotated protein of Eukaryota (1), VDB (1)	ACYM01075742.1_908-1321:+	3.1299999999999997e-74	84.1	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE180	low	21	maybe-viral (17), retro (2), non-viral (1), viral (1)	uncharacterized protein (17), retro (2), annotated protein of Eukaryota (1), VDB (1)	ACYM01081107.1_15897-16310:-	3.1299999999999997e-74	83.3	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Glycine max] acc=AHN65359.1 	NA	Streptophyta
ACYM01_EVE181	low	21	maybe-viral (17), retro (3), viral (1)	uncharacterized protein (17), retro (2), reverse transcriptase (1), VDB (1)	ACYM01115395.1_5075-5527:+	2.85e-85	86.8	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE182	low	21	maybe-viral (16), retro (2), non-viral (1), viral (1)	uncharacterized protein (16), retro (2), annotated protein of Eukaryota (1), VDB (1)	ACYM01116171.1_2504-2920:+	1.15e-77	85.5	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE183	low	20	maybe-viral (15), retro (3), non-viral (1), viral (1)	uncharacterized protein (15), retro (3), annotated protein of Eukaryota (1), VDB (1)	ACYM01042867.1_1942-2355:-	3.05e-83	93.5	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	integrase [Populus trichocarpa] acc=ABG37658.1 	NA	Streptophyta
ACYM01_EVE184	low	20	maybe-viral (16), retro (3), non-viral (1), viral (1)	uncharacterized protein (16), retro (3), annotated protein of Eukaryota (1), VDB (1)	ACYM01046214.1_14550-14924:-	1.09e-58	79.3	S ribonuclease n=8 Tax=Pentapetalae  RepID=A0A5N5FT77_9ROSA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE185	low	20	maybe-viral (15), retro (4), viral (1)	uncharacterized protein (15), retro (4), VDB (1)	ACYM01087010.1_10154-10615:+	1.3e-92	90.9	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE186	low	20	maybe-viral (16), non-viral (2), retro (2), viral (1)	uncharacterized protein (16), annotated protein of Eukaryota (2), retro (2), VDB (1)	ACYM01090277.1_23429-23842:-	2.18e-76	85.5	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37656.1 	NA	Streptophyta
ACYM01_EVE187	low	20	maybe-viral (16), retro (3), non-viral (1), viral (1)	uncharacterized protein (16), retro (3), annotated protein of Eukaryota (1), VDB (1)	ACYM01125294.1_931-1305:-	1.09e-58	79.3	S ribonuclease n=8 Tax=Pentapetalae  RepID=A0A5N5FT77_9ROSA	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE188	low	20	maybe-viral (15), non-viral (2), retro (2), viral (1)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), VDB (1)	ACYM01126335.1_590-1054:+	3.0800000000000004e-85	82.5	uncharacterized protein LOC108170821 n=2 Tax=Malus  RepID=UPI0010AB228F	integrase [Glycine max] acc=AHN65359.1 	NA	Streptophyta
ACYM01_EVE189	low	20	maybe-viral (1)	uncharacterized protein (1)	ACYM01134026.1_3199-3708:-	1.52e-92	83	uncharacterized protein LOC126585849 n=1 Tax=Malus sylvestris  RepID=UPI0021ABC438	NA	NA	Streptophyta
ACYM01_EVE190	low	20	maybe-viral (1)	uncharacterized protein (1)	ACYM01134026.1_901-1269:+	2.2500000000000002e-86	98.4	uncharacterized protein LOC126585849 n=1 Tax=Malus sylvestris  RepID=UPI0021ABC438	NA	NA	Streptophyta
ACYM01_EVE191	low	20	maybe-viral (1)	uncharacterized protein (1)	ACYM01135868.1_2390-2926:-	5.169999999999998e-119	100	Uncharacterized protein n=1 Tax=Malus domestica  RepID=A0A498JEU3_MALDO	NA	NA	Streptophyta
ACYM01_EVE192	low	19	maybe-viral (15), retro (4), non-viral (1), viral (1)	uncharacterized protein (15), retro (4), annotated protein of Eukaryota (1), VDB (1)	ACYM01032697.1_3223-3684:+	3.29e-93	94.2	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE193	low	19	maybe-viral (14), retro (4), non-viral (1), viral (1)	uncharacterized protein (14), retro (4), annotated protein of Eukaryota (1), VDB (1)	ACYM01075456.1_192-653:-	2.6999999999999998e-95	92.9	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	integrase [Populus trichocarpa] acc=ABG37670.1 	NA	Streptophyta
ACYM01_EVE194	low	18	maybe-viral (18), non-viral (1), retro (1)	uncharacterized protein (15), polyprotein protein (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01001415.1_3961-4263:+	1.1599999999999999e-43	80.2	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE195	low	18	maybe-viral (18), non-viral (1), retro (1)	uncharacterized protein (15), polyprotein protein (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01001909.1_450-822:-	2.47e-53	73.2	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE196	low	18	maybe-viral (18), non-viral (1), retro (1)	uncharacterized protein (15), polyprotein protein (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01004506.1_2692-3054:-	6.25e-57	75.2	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE197	low	18	maybe-viral (18), non-viral (1), retro (1)	uncharacterized protein (15), polyprotein protein (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01004665.1_251-613:-	1.6699999999999999e-56	73.6	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE198	low	18	maybe-viral (18), non-viral (1), retro (1)	uncharacterized protein (15), polyprotein protein (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01006653.1_3112-3642:-	6.3e-85	68.8	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
